2020	3	27	0	
2020	3	28	0	
2020	3	29	0	
2020	3	30	3	
2020	3	31	11	
2020	4	1	13	
2020	4	2	13	
2020	4	3	13	
2020	4	4	13	
2020	4	5	0	
2020	4	6	0	
2020	4	7	0	
2020	4	8	0	
2020	4	9	0	
2020	4	10	0	
2020	4	11	0	
2020	4	12	0	
2020	4	13	0	
2020	4	14	0	
2020	4	15	0	
2020	4	16	0	
2020	4	17	0	
2020	4	18	0	
2020	4	19	0	
2020	4	20	0	
2020	4	21	0	
2020	4	22	0	
2020	4	23	0	
2020	4	24	0	
2020	4	25	6	
2020	4	26	13	
2020	4	27	26	
2020	4	28	15	
2020	4	29	24	
2020	4	30	20	
2020	5	1	4	
2020	5	2	0	
2020	5	3	0	
2020	5	4	0	
2020	5	5	0	
2020	5	6	0	
2020	5	7	0	
2020	5	8	0	
2020	5	9	0	
2020	5	10	0	
2020	5	11	0	
2020	5	12	0	
2020	5	13	0	
2020	5	14	0	
2020	5	15	0	
2020	5	16	0	
2020	5	17	0	
2020	5	18	0	
2020	5	19	0	
2020	5	20	0	
2020	5	21	0	
2020	5	22	0	
2020	5	23	0	
2020	5	24	0	
2020	5	25	0	
2020	5	26	0	
2020	5	27	0	
2020	5	28	0	
2020	5	29	0	
2020	5	30	0	
2020	5	31	2	
2020	6	1	6	
2020	6	2	0	
2020	6	3	9	
2020	6	4	11	
2020	6	5	13	
2020	6	6	16	
2020	6	7	16	
2020	6	8	16	
2020	6	9	14	
2020	6	10	12	
2020	6	11	11	
2020	6	12	11	
2020	6	13	11	
2020	6	14	11	
2020	6	15	8	
2020	6	16	0	
2020	6	17	0	
2020	6	18	0	
2020	6	19	0	
2020	6	20	0	
2020	6	21	0	
2020	6	22	0	
2020	6	23	0	
2020	6	24	0	
2020	6	25	0	
2020	6	26	6	
2020	6	27	4	
2020	6	28	0	
2020	6	29	0	
2020	6	30	0	
2020	7	1	5	
2020	7	2	0	
2020	7	3	0	
2020	7	4	7	
2020	7	5	5	
2020	7	6	5	
2020	7	7	8	
2020	7	8	0	
2020	7	9	0	
2020	7	10	0	
2020	7	11	0	
2020	7	12	0	
2020	7	13	0	
2020	7	14	0	
2020	7	15	3	
2020	7	16	0	
2020	7	17	0	
2020	7	18	0	
2020	7	19	0	
2020	7	20	0	
2020	7	21	6	
2020	7	22	11	
2020	7	23	11	
2020	7	24	11	
2020	7	25	11	
2020	7	26	12	
2020	7	27	11	
2020	7	28	22	
2020	7	29	22	
2020	7	30	22	
2020	7	31	22	
2020	8	1	27	
2020	8	2	17	
2020	8	3	12	
2020	8	4	12	
2020	8	5	13	
2020	8	6	13	
2020	8	7	17	
2020	8	8	12	
2020	8	9	13	
2020	8	10	13	
2020	8	11	12	
2020	8	12	17	
2020	8	13	10	
2020	8	14	5	
2020	8	15	0	
2020	8	16	0	
2020	8	17	0	
2020	8	18	13	
2020	8	19	15	
2020	8	20	13	
2020	8	21	3	
2020	8	22	0	
2020	8	23	0	
2020	8	24	0	
2020	8	25	0	
2020	8	26	0	
2020	8	27	0	
2020	8	28	0	
2020	8	29	0	
2020	8	30	0	
2020	8	31	0	
2020	9	1	0	
2020	9	2	0	
2020	9	3	0	
2020	9	4	0	
2020	9	5	0	
2020	9	6	0	
2020	9	7	0	
2020	9	8	0	
2020	9	9	0	
2020	9	10	0	
2020	9	11	0	
2020	9	12	0	
2020	9	13	0	
2020	9	14	2	
2020	9	15	0	
2020	9	16	0	
2020	9	17	0	
2020	9	18	0	
2020	9	19	0	
2020	9	20	0	
2020	9	21	0	
2020	9	22	0	
2020	9	23	8	
2020	9	24	6	
2020	9	25	5	
2020	9	26	0	
2020	9	27	0	
2020	9	28	0	
2020	9	29	0	
2020	9	30	0	
2020	10	1	0	
2020	10	2	0	
2020	10	3	0	
2020	10	4	0	
2020	10	5	0	
2020	10	6	0	
2020	10	7	0	
2020	10	8	6	
2020	10	9	23	
2020	10	10	15	
2020	10	11	17	
2020	10	12	16	
2020	10	13	0	
2020	10	14	5	
2020	10	15	13	
2020	10	16	13	
2020	10	17	13	
2020	10	18	23	
2020	10	19	16	
2020	10	20	13	
2020	10	21	11	
2020	10	22	11	
2020	10	23	22	
2020	10	24	21	
2020	10	25	22	
2020	10	26	19	
2020	10	27	44	
2020	10	28	28	
2020	10	29	37	
2020	10	30	31	
2020	10	31	26	
2020	11	1	3	
2020	11	2	8	
2020	11	3	16	
2020	11	4	24	
2020	11	5	31	
2020	11	6	41	
2020	11	7	38	
2020	11	8	44	
2020	11	9	28	
2020	11	10	27	
2020	11	11	31	
2020	11	12	30	
2020	11	13	25	
2020	11	14	22	
2020	11	15	6	
2020	11	16	0	
2020	11	17	12	
2020	11	18	12	
2020	11	19	12	
2020	11	20	12	
2020	11	21	25	
2020	11	22	37	
2020	11	23	48	
2020	11	24	42	
2020	11	25	51	
2020	11	26	57	
2020	11	27	75	
2020	11	28	84	
2020	11	29	94	
2020	11	30	85	
2020	12	1	46	
